course_id,course_title,slug,domain,level,language,course_format,duration_hours,price_inr,trainer_id,mapped_skill_ids,ai_generated_summary,has_ai_tutor,has_gamified_assessment,certificate_enabled,rating,enrollment_count,status,created_at
CRS000555,Manufacturing Advanced Mastery Program 555,manufacturing-advanced-mastery-program-555-555,Manufacturing,Advanced,French,Cohort-based,40,999,USR046096,SKL00437|SKL00139|SKL00049,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.4,6816,Under Review,2026-03-20
CRS000556,Governance Advanced Mastery Program 556,governance-advanced-mastery-program-556-556,Governance,Advanced,French,Microlearning,12,1999,USR011746,SKL00077|SKL00374,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.2,358,Published,2025-09-28
CRS000557,Full Stack Advanced Mastery Program 557,full-stack-advanced-mastery-program-557-557,Full Stack,Advanced,Hindi,Microlearning,2,24999,USR016705,SKL00392|SKL00365|SKL00300|SKL00128,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.4,565,Under Review,2025-05-11
CRS000558,Full Stack Expert Mastery Program 558,full-stack-expert-mastery-program-558-558,Full Stack,Expert,English,Microlearning,24,49999,USR043066,SKL00427|SKL00410|SKL00252|SKL00233,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.9,390,Published,2024-08-26
CRS000559,Cloud Intermediate Mastery Program 559,cloud-intermediate-mastery-program-559-559,Cloud,Intermediate,Hindi,Self-paced,60,24999,USR041494,SKL00268|SKL00083|SKL00021|SKL00422,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,3.9,2543,Draft,2024-11-21
CRS000560,Finance Advanced Mastery Program 560,finance-advanced-mastery-program-560-560,Finance,Advanced,Telugu,Hybrid,12,0,USR021823,SKL00247|SKL00235|SKL00191|SKL00042,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.9,2365,Archived,2025-04-11
CRS000561,Project Management Expert Mastery Program 561,project-management-expert-mastery-program-561-561,Project Management,Expert,Arabic,Simulation Lab,16,499,USR029779,SKL00303|SKL00307|SKL00011|SKL00006|SKL00100|SKL00082,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.0,3398,Archived,2025-04-07
CRS000562,Governance Advanced Mastery Program 562,governance-advanced-mastery-program-562-562,Governance,Advanced,Kannada,Hybrid,80,999,USR026848,SKL00203|SKL00151|SKL00090|SKL00371|SKL00131|SKL00250,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.5,1536,Archived,2024-05-14
CRS000563,Digital Marketing Beginner Mastery Program 563,digital-marketing-beginner-mastery-program-563-563,Digital Marketing,Beginner,Bengali,Cohort-based,12,4999,USR041942,SKL00102|SKL00316|SKL00492,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.5,3442,Published,2025-05-02
CRS000564,Healthcare Intermediate Mastery Program 564,healthcare-intermediate-mastery-program-564-564,Healthcare,Intermediate,English,Self-paced,2,499,USR000825,SKL00261|SKL00468|SKL00273|SKL00086,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.9,1390,Under Review,2024-10-03
CRS000565,Leadership Intermediate Mastery Program 565,leadership-intermediate-mastery-program-565-565,Leadership,Intermediate,Arabic,Self-paced,60,999,USR002234,SKL00255|SKL00499|SKL00397|SKL00402,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.7,8464,Draft,2026-01-22
CRS000566,Cloud Intermediate Mastery Program 566,cloud-intermediate-mastery-program-566-566,Cloud,Intermediate,Telugu,Self-paced,120,14999,USR019971,SKL00431|SKL00219|SKL00285|SKL00005|SKL00459|SKL00365,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.4,9520,Published,2024-08-22
CRS000567,AI Beginner Mastery Program 567,ai-beginner-mastery-program-567-567,AI,Beginner,English,Simulation Lab,40,999,USR036936,SKL00174|SKL00265|SKL00431|SKL00070,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.5,3366,Under Review,2025-01-30
CRS000568,AI Advanced Mastery Program 568,ai-advanced-mastery-program-568-568,AI,Advanced,French,Self-paced,2,499,USR000406,SKL00010|SKL00161|SKL00352,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.6,1500,Archived,2025-08-04
CRS000569,Healthcare Expert Mastery Program 569,healthcare-expert-mastery-program-569-569,Healthcare,Expert,Bengali,Live Instructor-led,6,49999,USR013311,SKL00051|SKL00321|SKL00125|SKL00064|SKL00192,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.9,6375,Published,2024-05-21
CRS000570,Quality Management Intermediate Mastery Program 570,quality-management-intermediate-mastery-program-570-570,Quality Management,Intermediate,Arabic,Self-paced,4,0,USR001067,SKL00007|SKL00394|SKL00310|SKL00035|SKL00032|SKL00078,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.6,7457,Archived,2024-06-05
CRS000571,Governance Expert Mastery Program 571,governance-expert-mastery-program-571-571,Governance,Expert,Tamil,Microlearning,16,24999,USR027947,SKL00147|SKL00381,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.6,8519,Published,2025-05-05
CRS000572,Cloud Expert Mastery Program 572,cloud-expert-mastery-program-572-572,Cloud,Expert,Bengali,Microlearning,40,49999,USR023863,SKL00334|SKL00204|SKL00165|SKL00177|SKL00206,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.7,6041,Under Review,2024-09-30
CRS000573,Quality Management Intermediate Mastery Program 573,quality-management-intermediate-mastery-program-573-573,Quality Management,Intermediate,Arabic,Live Instructor-led,120,999,USR002792,SKL00290|SKL00388|SKL00175,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.2,2950,Draft,2024-12-07
CRS000574,Leadership Expert Mastery Program 574,leadership-expert-mastery-program-574-574,Leadership,Expert,French,Live Instructor-led,2,49999,USR021219,SKL00387|SKL00480|SKL00388,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.9,1773,Draft,2025-05-09
CRS000575,Full Stack Advanced Mastery Program 575,full-stack-advanced-mastery-program-575-575,Full Stack,Advanced,Bengali,Live Instructor-led,12,49999,USR030335,SKL00211|SKL00167|SKL00252|SKL00457,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.6,1877,Draft,2026-02-05
CRS000576,AI Expert Mastery Program 576,ai-expert-mastery-program-576-576,AI,Expert,Tamil,Simulation Lab,24,14999,USR009150,SKL00067|SKL00332|SKL00326|SKL00475,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.8,1803,Under Review,2024-12-04
CRS000577,Digital Marketing Expert Mastery Program 577,digital-marketing-expert-mastery-program-577-577,Digital Marketing,Expert,Telugu,Simulation Lab,60,49999,USR002584,SKL00240|SKL00476|SKL00274|SKL00050|SKL00497|SKL00106,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.6,3522,Draft,2024-09-20
CRS000578,Quality Management Expert Mastery Program 578,quality-management-expert-mastery-program-578-578,Quality Management,Expert,English,Simulation Lab,80,0,USR032262,SKL00313|SKL00400|SKL00463|SKL00323,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.2,798,Draft,2026-02-20
CRS000579,Cybersecurity Expert Mastery Program 579,cybersecurity-expert-mastery-program-579-579,Cybersecurity,Expert,Kannada,Microlearning,40,9999,USR026155,SKL00370|SKL00013,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.9,4874,Published,2026-03-31
CRS000580,Sales Advanced Mastery Program 580,sales-advanced-mastery-program-580-580,Sales,Advanced,Tamil,Hybrid,8,14999,USR049060,SKL00498|SKL00152|SKL00417|SKL00361,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.4,5403,Under Review,2024-12-15
CRS000581,Manufacturing Intermediate Mastery Program 581,manufacturing-intermediate-mastery-program-581-581,Manufacturing,Intermediate,Tamil,Self-paced,60,49999,USR026846,SKL00106|SKL00268|SKL00077,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.8,1403,Published,2024-11-20
CRS000582,Sales Expert Mastery Program 582,sales-expert-mastery-program-582-582,Sales,Expert,Kannada,Self-paced,60,49999,USR003737,SKL00282|SKL00414,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.7,9330,Published,2025-08-14
CRS000583,Digital Marketing Beginner Mastery Program 583,digital-marketing-beginner-mastery-program-583-583,Digital Marketing,Beginner,Arabic,Hybrid,40,24999,USR030828,SKL00173|SKL00214|SKL00123|SKL00180|SKL00133|SKL00434,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.5,5165,Archived,2026-01-24
CRS000584,Full Stack Intermediate Mastery Program 584,full-stack-intermediate-mastery-program-584-584,Full Stack,Intermediate,Kannada,Simulation Lab,6,24999,USR005340,SKL00063|SKL00133|SKL00296,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,5.0,8858,Published,2025-01-07
CRS000585,Digital Marketing Beginner Mastery Program 585,digital-marketing-beginner-mastery-program-585-585,Digital Marketing,Beginner,English,Live Instructor-led,2,9999,USR046187,SKL00356|SKL00154|SKL00102|SKL00040|SKL00409|SKL00355,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.7,3664,Under Review,2025-02-09
CRS000586,Leadership Advanced Mastery Program 586,leadership-advanced-mastery-program-586-586,Leadership,Advanced,English,Simulation Lab,40,24999,USR007779,SKL00282|SKL00399|SKL00329|SKL00379,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.3,7777,Draft,2026-05-07
CRS000587,Project Management Expert Mastery Program 587,project-management-expert-mastery-program-587-587,Project Management,Expert,Gujarati,Microlearning,24,999,USR022251,SKL00104|SKL00120|SKL00030|SKL00270,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.7,5707,Draft,2025-12-24
