thread_id,category,course_id,created_by_user_id,title,description,reply_count,accepted_answer_user_id,ai_answer_generated,status,created_at
FRM002043,Doubt Solving,CRS007055,USR044948,How to solve a practical challenge in Quality Management? #2043,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",269,USR008538,False,Open,2026-02-03
FRM002044,Trainer Q&A,,USR008406,How to solve a practical challenge in Manufacturing? #2044,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",7,USR031381,True,Resolved,2026-03-06
FRM002045,Trainer Q&A,CRS045651,USR039046,How to solve a practical challenge in Cloud? #2045,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",231,USR033733,True,Pinned,2026-02-24
FRM002046,Doubt Solving,,USR021420,How to solve a practical challenge in Finance? #2046,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",123,USR032019,True,Resolved,2026-01-17
FRM002047,Doubt Solving,,USR033525,How to solve a practical challenge in HR? #2047,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",62,,False,Open,2026-04-04
FRM002048,Project Help,,USR038009,How to solve a practical challenge in Cloud? #2048,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",11,USR007272,False,Pinned,2026-03-14
FRM002049,Trainer Q&A,CRS025672,USR036132,How to solve a practical challenge in Leadership? #2049,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",244,,True,Closed,2026-04-15
FRM002050,Project Help,CRS007538,USR034722,How to solve a practical challenge in Sales? #2050,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",282,USR015988,True,Open,2026-03-03
FRM002051,Project Help,CRS012308,USR016846,How to solve a practical challenge in AI? #2051,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",172,USR035944,True,Closed,2026-03-14
FRM002052,Career Guidance,CRS000042,USR018923,How to solve a practical challenge in Full Stack? #2052,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",178,,True,Pinned,2026-02-28
FRM002053,Assessment Help,CRS017774,USR022901,How to solve a practical challenge in Governance? #2053,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",218,USR012685,True,Open,2026-04-28
FRM002054,Project Help,CRS042724,USR004108,How to solve a practical challenge in Healthcare? #2054,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",273,USR049134,True,Resolved,2026-01-11
FRM002055,Career Guidance,CRS009415,USR034341,How to solve a practical challenge in Cybersecurity? #2055,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",173,USR007454,True,Closed,2025-12-06
FRM002056,Doubt Solving,CRS034230,USR032942,How to solve a practical challenge in Healthcare? #2056,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",168,,True,Open,2026-04-16
FRM002057,Assessment Help,CRS015153,USR007578,How to solve a practical challenge in Quality Management? #2057,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",216,USR019706,True,Resolved,2026-02-27
FRM002058,Industry Discussion,CRS040831,USR020125,How to solve a practical challenge in Digital Marketing? #2058,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",94,,True,Closed,2025-12-08
FRM002059,Assessment Help,CRS001463,USR047030,How to solve a practical challenge in Project Management? #2059,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",22,USR018828,True,Resolved,2026-02-22
FRM002060,Project Help,CRS030004,USR048190,How to solve a practical challenge in Governance? #2060,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",299,,True,Open,2026-01-22
FRM002061,Doubt Solving,CRS032693,USR009290,How to solve a practical challenge in Healthcare? #2061,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",277,,True,Open,2026-01-09
FRM002062,Assessment Help,,USR041803,How to solve a practical challenge in Cloud? #2062,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",172,USR009414,False,Open,2026-04-24
FRM002063,Assessment Help,,USR007653,How to solve a practical challenge in Leadership? #2063,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",185,,True,Open,2025-12-09
FRM002064,Career Guidance,CRS035872,USR016868,How to solve a practical challenge in Full Stack? #2064,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",265,USR035571,True,Open,2026-02-12
FRM002065,Trainer Q&A,,USR043310,How to solve a practical challenge in Project Management? #2065,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",92,USR007122,True,Closed,2025-11-28
FRM002066,Trainer Q&A,,USR040497,How to solve a practical challenge in Sales? #2066,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",291,,True,Open,2026-04-23
FRM002067,Career Guidance,CRS044271,USR001341,How to solve a practical challenge in Leadership? #2067,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",51,USR045963,True,Open,2026-01-27
FRM002068,AI Forum,CRS016231,USR007832,How to solve a practical challenge in Digital Marketing? #2068,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",145,,True,Open,2026-03-14
FRM002069,Trainer Q&A,CRS001559,USR008333,How to solve a practical challenge in Project Management? #2069,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",295,USR034926,True,Pinned,2026-03-19
FRM002070,Industry Discussion,,USR004906,How to solve a practical challenge in AI? #2070,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",191,,True,Pinned,2026-05-02
FRM002071,Career Guidance,,USR035476,How to solve a practical challenge in Healthcare? #2071,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",1,USR038937,True,Closed,2026-03-12
FRM002072,Project Help,CRS040657,USR007853,How to solve a practical challenge in Data Science? #2072,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",105,USR016297,False,Open,2026-03-31
FRM002073,Industry Discussion,CRS012954,USR041029,How to solve a practical challenge in Healthcare? #2073,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",273,USR006735,False,Pinned,2026-02-19
FRM002074,AI Forum,CRS025782,USR019546,How to solve a practical challenge in Cybersecurity? #2074,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",24,USR001859,False,Pinned,2026-01-10
FRM002075,Assessment Help,,USR049787,How to solve a practical challenge in Healthcare? #2075,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",216,,True,Closed,2026-03-13
FRM002076,Project Help,,USR023403,How to solve a practical challenge in HR? #2076,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",119,USR019941,True,Closed,2026-04-26
FRM002077,Career Guidance,,USR026089,How to solve a practical challenge in Healthcare? #2077,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",140,,False,Open,2026-04-04
FRM002078,Project Help,,USR036446,How to solve a practical challenge in Project Management? #2078,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",277,,False,Open,2026-02-27
FRM002079,Assessment Help,,USR036892,How to solve a practical challenge in Finance? #2079,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",275,,True,Resolved,2026-04-23
FRM002080,Assessment Help,CRS039978,USR003743,How to solve a practical challenge in Healthcare? #2080,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",274,,False,Open,2025-12-01
FRM002081,Industry Discussion,CRS003535,USR044546,How to solve a practical challenge in Sales? #2081,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",2,,True,Resolved,2026-01-30
FRM002082,AI Forum,CRS044850,USR008080,How to solve a practical challenge in Data Science? #2082,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",199,USR019122,True,Pinned,2026-02-03
FRM002083,Trainer Q&A,CRS000801,USR044391,How to solve a practical challenge in Full Stack? #2083,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",101,USR016694,False,Closed,2025-12-08
FRM002084,Doubt Solving,CRS003452,USR028174,How to solve a practical challenge in Data Science? #2084,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",116,USR038844,False,Open,2026-02-25
FRM002085,Doubt Solving,CRS031592,USR007648,How to solve a practical challenge in Finance? #2085,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",193,USR022535,True,Resolved,2026-03-01
FRM002086,Career Guidance,,USR011211,How to solve a practical challenge in Finance? #2086,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",31,,True,Closed,2025-12-17
FRM002087,Trainer Q&A,CRS001462,USR038233,How to solve a practical challenge in Finance? #2087,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",281,USR036040,True,Pinned,2025-11-16
